"","gameId","playId","playDescription","quarter","down","yardsToGo","possessionTeam","specialTeamsPlayType","specialTeamsResult","kickerId","returnerId","kickBlockerId","yardlineSide","yardlineNumber","gameClock","penaltyCodes","penaltyJerseyNumbers","penaltyYards","preSnapHomeScore","preSnapVisitorScore","passResult","kickLength","kickReturnYardage","playResult","absoluteYardlineNumber","distance","result","seconds","season","week","gameDate","gameTimeEastern","homeTeamAbbr","visitorTeamAbbr","score_diff","height","weight","birthDate","collegeName","Position","displayName"
"2450",2020120612,1883,"(:33) B.McManus 57 yard field goal is No Good, Wide Left, Center-J.Bobenmoyer, Holder-S.Martin.",2,4,8,"DEN","Field Goal","Kick Attempt No Good","40276",NA,NA,"KC",39,33S,NA,NA,NA,6,10,NA,57,NA,-8,71,57,"0",1833,2020,13,"12/06/2020","20:20:00","KC","DEN",4,"6-3",201,"1991-07-25","Temple","K","Brandon McManus"
"2451",2020120612,2019,"(:03) H.Butker 23 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",2,3,5,"KC","Field Goal","Kick Attempt Good","45046",NA,NA,"DEN",5,3S,NA,NA,NA,6,10,NA,23,NA,0,15,23,"1",1803,2020,13,"12/06/2020","20:20:00","KC","DEN",-4,"6-4",205,"1995-07-14","Georgia Tech","K","Harrison Butker"
"2452",2020120612,2294,"(10:36) H.Butker 31 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",3,4,13,"KC","Field Goal","Kick Attempt Good","45046",NA,NA,"DEN",13,10M 36S,NA,NA,NA,9,10,NA,31,NA,0,23,31,"1",1536,2020,13,"12/06/2020","20:20:00","KC","DEN",-1,"6-4",205,"1995-07-14","Georgia Tech","K","Harrison Butker"
"2453",2020120612,3833,"(1:09) H.Butker 48 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",4,4,8,"KC","Field Goal","Kick Attempt Good","45046",NA,NA,"DEN",30,1M 9S,NA,NA,NA,19,16,NA,48,NA,0,80,48,"1",69,2020,13,"12/06/2020","20:20:00","KC","DEN",3,"6-4",205,"1995-07-14","Georgia Tech","K","Harrison Butker"
"2454",2020120702,2334,"(:05) D.Hopkins 49 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Heyward, Illegal Formation, declined.",2,4,23,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"PIT",31,5S,"ILF","PIT 97",0,14,0,NA,49,NA,0,79,49,"1",1805,2020,13,"12/07/2020","17:00:00","PIT","WAS",-14,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2455",2020120702,3519,"(15:00) M.Wright 37 yard field goal is GOOD, Center-K.Canaday, Holder-J.Berry.",4,4,4,"PIT","Field Goal","Kick Attempt Good","48329",NA,NA,"WAS",19,15M 0S,NA,NA,NA,14,10,NA,37,NA,0,91,37,"1",900,2020,13,"12/07/2020","17:00:00","PIT","WAS",4,"6-0",179,"03/22/1996","Central Florida","K","Matthew Wright"
"2456",2020120702,4443,"(2:07) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way. Penalty on PIT-C.Sutton, Defensive Offside, declined.",4,4,10,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"PIT",27,2M 7S,"DOF","PIT 20",0,17,17,NA,45,NA,0,37,45,"1",127,2020,13,"12/07/2020","17:00:00","PIT","WAS",0,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2457",2020120702,4641,"(:21) D.Hopkins 45 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",4,4,12,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"PIT",27,21S,NA,NA,NA,17,20,NA,45,NA,0,37,45,"1",21,2020,13,"12/07/2020","17:00:00","PIT","WAS",3,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2458",2020120800,537,"(4:24) G.Zuerlein 31 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,4,4,"DAL","Field Goal","Kick Attempt Good","38701",NA,NA,"BAL",13,4M 24S,NA,NA,NA,0,0,NA,31,NA,0,23,31,"1",2964,2020,13,"12/08/2020","20:05:00","BAL","DAL",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2459",2020120800,1128,"(8:57) J.Tucker 36 yard field goal is No Good, Wide Left, Center-M.Cox, Holder-S.Koch.",2,4,9,"BAL","Field Goal","Kick Attempt No Good","39470",NA,NA,"DAL",18,8M 57S,NA,NA,NA,7,10,NA,36,NA,-8,28,36,"0",2337,2020,13,"12/08/2020","20:05:00","BAL","DAL",-3,"6-1",183,"1989-11-21","Texas","K","Justin Tucker"
"2460",2020120800,1555,"(2:06) G.Zuerlein 40 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",2,4,9,"DAL","Field Goal","Kick Attempt No Good","38701",NA,NA,"BAL",22,2M 6S,NA,NA,NA,14,10,NA,40,NA,-8,88,40,"0",1926,2020,13,"12/08/2020","20:05:00","BAL","DAL",-4,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2461",2020120800,1763,"(:50) J.Tucker 35 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",2,4,7,"BAL","Field Goal","Kick Attempt Good","39470",NA,NA,"DAL",17,50S,NA,NA,NA,14,10,NA,35,NA,0,27,35,"1",1850,2020,13,"12/08/2020","20:05:00","BAL","DAL",4,"6-1",183,"1989-11-21","Texas","K","Justin Tucker"
"2462",2020120800,2397,"(9:11) G.Zuerlein 53 yard field goal is No Good, Wide Left, Center-L.Ladouceur, Holder-H.Niswander.",3,4,8,"DAL","Field Goal","Kick Attempt No Good","38701",NA,NA,"BAL",35,9M 11S,NA,NA,NA,17,10,NA,53,NA,-8,45,53,"0",1451,2020,13,"12/08/2020","20:05:00","BAL","DAL",-7,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2463",2020120800,2981,"(14:18) G.Zuerlein 52 yard field goal is No Good, Wide Right, Center-L.Ladouceur, Holder-H.Niswander.",4,4,15,"DAL","Field Goal","Kick Attempt No Good","38701",NA,NA,"BAL",34,14M 18S,NA,NA,NA,24,10,NA,52,NA,-8,76,52,"0",858,2020,13,"12/08/2020","20:05:00","BAL","DAL",-14,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2464",2020120800,3230,"(8:18) J.Tucker 22 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,4,4,"BAL","Field Goal","Kick Attempt Good","39470",NA,NA,"DAL",4,8M 18S,NA,NA,NA,24,10,NA,22,NA,0,14,22,"1",498,2020,13,"12/08/2020","20:05:00","BAL","DAL",14,"6-1",183,"1989-11-21","Texas","K","Justin Tucker"
"2465",2020121000,1783,"(1:08) N.Folk 29 yard field goal is GOOD, Center-J.Cardona, Holder-J.Bailey.",2,4,2,"NE","Field Goal","Kick Attempt Good","32371",NA,NA,"LA",11,1M 8S,NA,NA,NA,17,0,NA,29,NA,0,99,29,"1",1868,2020,14,"12/10/2020","20:20:00","LA","NE",-17,"6-1",222,"1984-11-05","Arizona","K","Nick Folk"
"2466",2020121300,3349,"(5:15) J.Slye 26 yard field goal is GOOD, Center-J.Jansen, Holder-J.Charlton.",4,4,8,"CAR","Field Goal","Kick Attempt Good","48337",NA,NA,"DEN",8,5M 15S,NA,NA,NA,17,25,NA,26,NA,0,102,26,"1",315,2020,14,"12/13/2020","13:00:00","CAR","DEN",-8,"5-11",213,"1996-04-10","Virginia Tech","K","Joey Slye"
"2467",2020121301,2608,"(10:41) C.Santos 39 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",3,4,2,"CHI","Field Goal","Kick Attempt Good","41991",NA,NA,"HOU",21,10M 41S,NA,NA,NA,30,7,NA,39,NA,0,89,39,"1",1541,2020,14,"12/13/2020","13:00:00","CHI","HOU",23,"5-8",160,"1991-11-18","Tulane","K","Cairo Santos"
"2468",2020121301,3537,"(10:51) C.Santos 32 yard field goal is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,4,7,"CHI","Field Goal","Kick Attempt Good","41991",NA,NA,"HOU",14,10M 51S,NA,NA,NA,33,7,NA,32,NA,0,24,32,"1",651,2020,14,"12/13/2020","13:00:00","CHI","HOU",26,"5-8",160,"1991-11-18","Tulane","K","Cairo Santos"
"2469",2020121302,280,"(11:05) G.Zuerlein 34 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",1,4,7,"DAL","Field Goal","Kick Attempt Good","38701",NA,NA,"CIN",16,11M 5S,NA,NA,NA,0,0,NA,34,NA,0,26,34,"1",3365,2020,14,"12/13/2020","13:00:00","CIN","DAL",0,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2470",2020121302,2046,"(11:38) G.Zuerlein 20 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",3,4,2,"DAL","Field Goal","Kick Attempt Good","38701",NA,NA,"CIN",2,11M 38S,NA,NA,NA,7,17,NA,20,NA,0,108,20,"1",1598,2020,14,"12/13/2020","13:00:00","CIN","DAL",10,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2471",2020121302,3381,"(5:17) G.Zuerlein 55 yard field goal is GOOD, Center-L.Ladouceur, Holder-H.Niswander.",4,4,18,"DAL","Field Goal","Kick Attempt Good","38701",NA,NA,"CIN",37,5M 17S,NA,NA,NA,7,20,NA,55,NA,0,47,55,"1",317,2020,14,"12/13/2020","13:00:00","CIN","DAL",13,"6-0",191,"1987-12-27","Missouri Western","K","Greg Zuerlein"
"2472",2020121303,4109,"(1:52) M.Prater 32 yard field goal is GOOD, Center-D.Muhlbach, Holder-J.Fox.",4,4,14,"DET","Field Goal","Kick Attempt Good","31446",NA,NA,"GB",14,1M 52S,NA,NA,NA,21,31,NA,32,NA,0,24,32,"1",112,2020,14,"12/13/2020","16:25:00","DET","GB",-10,"5-10",201,"1984-08-10","Central Florida","K","Matt Prater"
"2473",2020121304,1597,"(3:32) A.Rosas 53 yard field goal is GOOD, Center-R.Matiscik, Holder-L.Cooke.",2,4,5,"JAX","Field Goal","Kick Attempt Good","43937",NA,NA,"TEN",35,3M 32S,NA,NA,NA,0,7,NA,53,NA,0,45,53,"1",2012,2020,14,"12/13/2020","13:00:00","JAX","TEN",-7,"6-3",221,"1994-12-30","Southern Oregon","K","Aldrick Rosas"
"2474",2020121304,1961,"(:01) S.Gostkowski 53 yard field goal is GOOD, Center-M.Overton, Holder-B.Kern.",2,2,1,"TEN","Field Goal","Kick Attempt Good","30932",NA,NA,"JAX",35,1S,NA,NA,NA,3,14,NA,53,NA,0,75,53,"1",1801,2020,14,"12/13/2020","13:00:00","JAX","TEN",11,"6-1",215,"1984-01-28","Memphis","K","Stephen Gostkowski"
"2475",2020121305,498,"(7:01) J.Sanders 45 yard field goal is No Good, Wide Right, Center-B.Ferguson, Holder-M.Haack.",1,4,3,"MIA","Field Goal","Kick Attempt No Good","46298",NA,NA,"KC",27,7M 1S,NA,NA,NA,0,0,NA,45,NA,-8,37,45,"0",3121,2020,14,"12/13/2020","13:00:00","MIA","KC",0,"5-11",186,"1995-11-16","New Mexico","K","Jason Sanders"
"2476",2020121305,4231,"(1:12) H.Butker 46 yard field goal is GOOD, Center-J.Winchester, Holder-T.Townsend.",4,4,20,"KC","Field Goal","Kick Attempt Good","45046",NA,NA,"MIA",28,1M 12S,NA,NA,NA,24,30,NA,46,NA,0,38,46,"1",72,2020,14,"12/13/2020","13:00:00","MIA","KC",6,"6-4",205,"1995-07-14","Georgia Tech","K","Harrison Butker"
"2477",2020121305,4387,"(:21) J.Sanders 44 yard field goal is GOOD, Center-B.Ferguson, Holder-M.Haack.",4,2,10,"MIA","Field Goal","Kick Attempt Good","46298",NA,NA,"KC",26,21S,NA,NA,NA,24,33,NA,44,NA,0,84,44,"1",21,2020,14,"12/13/2020","13:00:00","MIA","KC",-9,"5-11",186,"1995-11-16","New Mexico","K","Jason Sanders"
"2478",2020121306,482,"(6:34) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",1,4,8,"ARI","Field Goal","Kick Attempt Good","29874",NA,NA,"NYG",16,6M 34S,NA,NA,NA,0,0,NA,34,NA,0,94,34,"1",3094,2020,14,"12/13/2020","13:00:00","NYG","ARI",0,"5-10",190,"1982-03-02","Ohio State","K","Mike Nugent"
"2479",2020121306,1207,"(8:28) M.Nugent 37 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",2,4,15,"ARI","Field Goal","Kick Attempt Good","29874",NA,NA,"NYG",19,8M 28S,NA,NA,NA,0,3,NA,37,NA,0,29,37,"1",2308,2020,14,"12/13/2020","13:00:00","NYG","ARI",3,"5-10",190,"1982-03-02","Ohio State","K","Mike Nugent"
"2480",2020121306,3189,"(12:42) M.Nugent 34 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,4,3,"ARI","Field Goal","Kick Attempt Good","29874",NA,NA,"NYG",16,12M 42S,NA,NA,NA,7,20,NA,34,NA,0,94,34,"1",762,2020,14,"12/13/2020","13:00:00","NYG","ARI",13,"5-10",190,"1982-03-02","Ohio State","K","Mike Nugent"
"2481",2020121306,3908,"(2:44) M.Nugent 30 yard field goal is GOOD, Center-A.Brewer, Holder-A.Lee.",4,4,8,"ARI","Field Goal","Kick Attempt Good","29874",NA,NA,"NYG",12,2M 44S,NA,NA,NA,7,23,NA,30,NA,0,98,30,"1",164,2020,14,"12/13/2020","13:00:00","NYG","ARI",16,"5-10",190,"1982-03-02","Ohio State","K","Mike Nugent"
"2482",2020121307,1057,"(9:35) D.Bailey 36 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-B.Colquitt.",2,4,13,"MIN","Field Goal","Kick Attempt No Good","38134",NA,NA,"TB",17,9M 35S,NA,NA,NA,0,6,NA,36,NA,-9,27,36,"0",2375,2020,14,"12/13/2020","13:00:00","TB","MIN",6,"6-0",190,"1988-01-26","Oklahoma State","K","Dan Bailey"
"2483",2020121307,1989,"(:00) R.Succop 19 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",2,1,1,"TB","Field Goal","Kick Attempt Good","34707",NA,NA,"MIN",1,0S,NA,NA,NA,14,6,NA,19,NA,0,109,19,"1",1800,2020,14,"12/13/2020","13:00:00","TB","MIN",8,"6-2",218,"1986-09-19","South Carolina","K","Ryan Succop"
"2484",2020121307,3143,"(9:04) D.Bailey 46 yard field goal is No Good, Wide Right, Center-A.DePaola, Holder-B.Colquitt.",4,4,28,"MIN","Field Goal","Kick Attempt No Good","38134",NA,NA,"TB",28,9M 4S,NA,NA,NA,23,14,NA,46,NA,-8,82,46,"0",544,2020,14,"12/13/2020","13:00:00","TB","MIN",-9,"6-0",190,"1988-01-26","Oklahoma State","K","Dan Bailey"
"2485",2020121307,3327,"(5:20) R.Succop 48 yard field goal is GOOD, Center-Z.Triner, Holder-B.Pinion.",4,4,4,"TB","Field Goal","Kick Attempt Good","34707",NA,NA,"MIN",30,5M 20S,NA,NA,NA,23,14,NA,48,NA,0,40,48,"1",320,2020,14,"12/13/2020","13:00:00","TB","MIN",9,"6-2",218,"1986-09-19","South Carolina","K","Ryan Succop"
"2486",2020121308,308,"(8:57) R.Blankenship 25 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",1,4,7,"IND","Field Goal","Kick Attempt Good","52751",NA,NA,"LV",7,8M 57S,NA,NA,NA,0,0,NA,25,NA,0,17,25,"1",3237,2020,14,"12/13/2020","16:05:00","LV","IND",0,"6-1",191,"1997-01-29","Georgia","K","Rodrigo Blankenship"
"2487",2020121308,2042,"(:01) R.Blankenship 20 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",2,1,2,"IND","Field Goal","Kick Attempt Good","52751",NA,NA,"LV",2,1S,NA,NA,NA,14,17,NA,20,NA,0,108,20,"1",1801,2020,14,"12/13/2020","16:05:00","LV","IND",3,"6-1",191,"1997-01-29","Georgia","K","Rodrigo Blankenship"
"2488",2020121308,2374,"(9:45) D.Carlson 25 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,4,7,"LV","Field Goal","Kick Attempt Good","46236",NA,NA,"IND",7,9M 45S,NA,NA,NA,14,20,NA,25,NA,0,103,25,"1",1485,2020,14,"12/13/2020","16:05:00","LV","IND",-6,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
"2489",2020121308,2844,"(:17) D.Carlson 23 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",3,4,5,"LV","Field Goal","Kick Attempt Good","46236",NA,NA,"IND",5,17S,NA,NA,NA,17,27,NA,23,NA,0,105,23,"1",917,2020,14,"12/13/2020","16:05:00","LV","IND",-10,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
"2490",2020121308,3335,"(6:55) R.Blankenship 35 yard field goal is GOOD, Center-L.Rhodes, Holder-R.Allen.",4,4,1,"IND","Field Goal","Kick Attempt Good","52751",NA,NA,"LV",17,6M 55S,NA,NA,NA,20,34,NA,35,NA,0,93,35,"1",415,2020,14,"12/13/2020","16:05:00","LV","IND",14,"6-1",191,"1997-01-29","Georgia","K","Rodrigo Blankenship"
"2491",2020121309,230,"(10:26) S.Castillo 45 yard field goal is GOOD, Center-T.Hennessy, Holder-B.Mann.",1,4,9,"NYJ","Field Goal","Kick Attempt Good","42112",NA,NA,"SEA",27,10M 26S,NA,NA,NA,0,0,NA,45,NA,0,83,45,"1",3326,2020,14,"12/13/2020","16:05:00","SEA","NYJ",0,"5-11",195,"1990-11-01","West Texas A&amp;M","K","Sergio Castillo"
"2492",2020121309,1142,"(12:40) J.Myers 41 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",2,4,1,"SEA","Field Goal","Kick Attempt Good","41175",NA,NA,"NYJ",23,12M 40S,NA,NA,NA,14,3,NA,41,NA,0,87,41,"1",2560,2020,14,"12/13/2020","16:05:00","SEA","NYJ",11,"5-10",190,"1991-05-12","Marist","K","Jason Myers"
"2493",2020121309,1315,"(10:08) S.Castillo 37 yard field goal is No Good, Wide Right, Center-T.Hennessy, Holder-B.Mann.",2,4,10,"NYJ","Field Goal","Kick Attempt No Good","42112",NA,NA,"SEA",19,10M 8S,NA,NA,NA,17,3,NA,37,NA,-8,29,37,"0",2408,2020,14,"12/13/2020","16:05:00","SEA","NYJ",-14,"5-11",195,"1990-11-01","West Texas A&amp;M","K","Sergio Castillo"
"2494",2020121309,1699,"(2:32) S.Castillo 41 yard field goal is No Good, Wide Left, Center-T.Hennessy, Holder-B.Mann.",2,4,6,"NYJ","Field Goal","Kick Attempt No Good","42112",NA,NA,"SEA",23,2M 32S,NA,NA,NA,17,3,NA,41,NA,-8,33,41,"0",1952,2020,14,"12/13/2020","16:05:00","SEA","NYJ",-14,"5-11",195,"1990-11-01","West Texas A&amp;M","K","Sergio Castillo"
"2495",2020121309,2172,"(:07) S.Castillo 43 yard field goal is No Good, Wide Left, Center-T.Hennessy, Holder-B.Mann.",2,2,6,"NYJ","Field Goal","Kick Attempt No Good","42112",NA,NA,"SEA",25,7S,NA,NA,NA,23,3,NA,43,NA,-8,35,43,"0",1807,2020,14,"12/13/2020","16:05:00","SEA","NYJ",-20,"5-11",195,"1990-11-01","West Texas A&amp;M","K","Sergio Castillo"
"2496",2020121309,3652,"(3:53) J.Myers 29 yard field goal is GOOD, Center-T.Ott, Holder-M.Dickson.",4,4,11,"SEA","Field Goal","Kick Attempt Good","41175",NA,NA,"NYJ",11,3M 53S,NA,NA,NA,37,3,NA,29,NA,0,21,29,"1",233,2020,14,"12/13/2020","16:05:00","SEA","NYJ",34,"5-10",190,"1991-05-12","Marist","K","Jason Myers"
"2497",2020121310,1067,"(9:52) Y.Koo 45 yard field goal is GOOD, Center-J.Harris, Holder-S.Hofrichter.",2,4,19,"ATL","Field Goal","Kick Attempt Good","45576",NA,NA,"LAC",27,9M 52S,NA,NA,NA,7,7,NA,45,NA,0,37,45,"1",2392,2020,14,"12/13/2020","16:25:00","LAC","ATL",0,"5-10",195,"1994-08-03","Georgia Southern","K","Younghoe Koo"
"2498",2020121310,1180,"(8:17) M.Badgley 35 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",2,4,4,"LAC","Field Goal","Kick Attempt Good","46342",NA,NA,"ATL",17,8M 17S,NA,NA,NA,7,10,NA,35,NA,0,93,35,"1",2297,2020,14,"12/13/2020","16:25:00","LAC","ATL",-3,"5-10",183,"1995-07-28","Miami","K","Michael Badgley"
"2499",2020121311,686,"(1:02) W.Lutz 45 yard field goal is No Good, Wide Right, Center-Z.Wood, Holder-T.Morstead.",1,4,2,"NO","Field Goal","Kick Attempt No Good","43689",NA,NA,"PHI",27,1M 2S,NA,NA,NA,0,0,NA,45,NA,-8,37,45,"0",2762,2020,14,"12/13/2020","16:25:00","PHI","NO",0,"5-11",184,"1994-07-07","Georgia State","K","Wil Lutz"
"2500",2020121311,1353,"(6:09) J.Elliott 44 yard field goal is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,4,4,"PHI","Field Goal","Kick Attempt Good","44966",NA,NA,"NO",26,6M 9S,NA,NA,NA,7,0,NA,44,NA,0,36,44,"1",2169,2020,14,"12/13/2020","16:25:00","PHI","NO",7,"5-9",167,"1995-01-21","Memphis","K","Jake Elliott"
"2501",2020121311,2119,"(:02) J.Elliott 22 yard field goal is No Good, Hit Left Upright, Center-R.Lovato, Holder-C.Johnston.",2,1,4,"PHI","Field Goal","Kick Attempt No Good","44966",NA,NA,"NO",4,2S,NA,NA,NA,17,0,NA,22,NA,-16,14,22,"0",1802,2020,14,"12/13/2020","16:25:00","PHI","NO",17,"5-9",167,"1995-01-21","Memphis","K","Jake Elliott"
"2502",2020121311,3891,"(2:00) W.Lutz 57 yard field goal is No Good, Wide Left, Center-Z.Wood, Holder-T.Morstead.",4,4,16,"NO","Field Goal","Kick Attempt No Good","43689",NA,NA,"PHI",39,2M 0S,NA,NA,NA,24,14,NA,57,NA,-8,49,57,"0",120,2020,14,"12/13/2020","16:25:00","PHI","NO",-10,"5-11",184,"1994-07-07","Georgia State","K","Wil Lutz"
"2503",2020121312,703,"(5:14) D.Hopkins 53 yard field goal is No Good, Wide Right, Center-N.Sundberg, Holder-T.Way.",1,4,7,"WAS","Field Goal","Kick Attempt No Good","40125",NA,NA,"SF",35,5M 14S,NA,NA,NA,0,0,NA,53,NA,-8,45,53,"0",3014,2020,14,"12/13/2020","16:25:00","SF","WAS",0,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2504",2020121312,1658,"(5:50) D.Hopkins 51 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,4,5,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"SF",33,5M 50S,NA,NA,NA,7,0,NA,51,NA,0,77,51,"1",2150,2020,14,"12/13/2020","16:25:00","SF","WAS",-7,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2505",2020121312,1862,"(3:10) D.Hopkins 31 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",2,4,13,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"SF",13,3M 10S,NA,NA,NA,7,3,NA,31,NA,0,97,31,"1",1990,2020,14,"12/13/2020","16:25:00","SF","WAS",-4,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2506",2020121312,2733,"(10:08) D.Hopkins 21 yard field goal is GOOD, Center-N.Sundberg, Holder-T.Way.",3,4,3,"WAS","Field Goal","Kick Attempt Good","40125",NA,NA,"SF",3,10M 8S,NA,NA,NA,7,13,NA,21,NA,0,13,21,"1",1508,2020,14,"12/13/2020","16:25:00","SF","WAS",6,"6-2",203,"1990-10-01","Florida State","K","Dustin Hopkins"
"2507",2020121313,1965,"(1:46) T.Bass 34 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",2,4,10,"BUF","Field Goal","Kick Attempt Good","52596",NA,NA,"PIT",16,1M 46S,NA,NA,NA,0,7,NA,34,NA,0,26,34,"1",1906,2020,14,"12/13/2020","20:20:00","BUF","PIT",-7,"5-10",185,"1997-02-14","Georgia Southern","K","Tyler Bass"
"2508",2020121313,3577,"(8:11) T.Bass 23 yard field goal is GOOD, Center-R.Ferguson, Holder-C.Bojorquez.",4,4,5,"BUF","Field Goal","Kick Attempt Good","52596",NA,NA,"PIT",5,8M 11S,NA,NA,NA,23,15,NA,23,NA,0,15,23,"1",491,2020,14,"12/13/2020","20:20:00","BUF","PIT",8,"5-10",185,"1997-02-14","Georgia Southern","K","Tyler Bass"
"2509",2020121400,1044,"(15:00) C.Parkey 39 yard field goal is No Good, Wide Left, Center-C.Hughlett, Holder-J.Gillan.",2,4,8,"CLE","Field Goal","Kick Attempt No Good","41688",NA,NA,"BAL",21,15M 0S,NA,NA,NA,7,7,NA,39,NA,-8,89,39,"0",2700,2020,14,"12/14/2020","20:15:00","CLE","BAL",0,"6-0",190,"1992-02-19","Auburn","K","Cody Parkey"
"2510",2020121400,4624,"(:07) J.Tucker 55 yard field goal is GOOD, Center-M.Cox, Holder-S.Koch.",4,2,10,"BAL","Field Goal","Kick Attempt Good","39470",NA,NA,"CLE",37,7S,NA,NA,NA,42,42,NA,55,NA,0,47,55,"1",7,2020,14,"12/14/2020","20:15:00","CLE","BAL",0,"6-1",183,"1989-11-21","Texas","K","Justin Tucker"
"2511",2020121700,620,"(1:00) D.Carlson 23 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",1,4,5,"LV","Field Goal","Kick Attempt Good","46236",NA,NA,"LAC",5,1M 0S,NA,NA,NA,0,7,NA,23,NA,0,105,23,"1",2760,2020,15,"12/17/2020","20:20:00","LV","LAC",-7,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
"2512",2020121700,1339,"(1:56) M.Badgley 22 yard field goal is GOOD, Center-C.Mazza, Holder-T.Long.",2,4,4,"LAC","Field Goal","Kick Attempt Good","46342",NA,NA,"LV",4,1M 56S,NA,NA,NA,10,7,NA,22,NA,0,106,22,"1",1916,2020,15,"12/17/2020","20:20:00","LV","LAC",-3,"5-10",183,"1995-07-28","Miami","K","Michael Badgley"
"2513",2020121700,3156,"(3:44) M.Badgley 47 yard field goal is No Good, Wide Left, Center-C.Mazza, Holder-T.Long.",4,4,2,"LAC","Field Goal","Kick Attempt No Good","46342",NA,NA,"LV",28,3M 44S,NA,NA,NA,24,24,NA,47,NA,-9,38,47,"0",224,2020,15,"12/17/2020","20:20:00","LV","LAC",0,"5-10",183,"1995-07-28","Miami","K","Michael Badgley"
"2514",2020121700,3421,"(:58) M.Badgley 51 yard field goal is No Good, Wide Left, Center-C.Mazza, Holder-T.Long.",4,4,10,"LAC","Field Goal","Kick Attempt No Good","46342",NA,NA,"LV",33,58S,NA,NA,NA,24,24,NA,51,NA,-8,43,51,"0",58,2020,15,"12/17/2020","20:20:00","LV","LAC",0,"5-10",183,"1995-07-28","Miami","K","Michael Badgley"
"2515",2020121700,3552,"(:04) (Field Goal formation) A.Cole FUMBLES (Aborted) at LV 45, and recovers at LV 45. A.Cole to LV 46 for 1 yard (K.Murray Jr.).",4,2,10,"LV","Field Goal","Non-Special Teams Result",NA,NA,NA,"LAC",47,4S,NA,NA,NA,24,24,NA,NA,NA,-7,63,NA,"0",4,2020,15,"12/17/2020","20:20:00","LV","LAC",0,NA,NA,NA,NA,NA,NA
"2516",2020121700,3942,"(3:22) D.Carlson 23 yard field goal is GOOD, Center-T.Sieg, Holder-A.Cole.",5,4,5,"LV","Field Goal","Kick Attempt Good","46236",NA,NA,"LAC",5,3M 22S,NA,NA,NA,24,24,NA,23,NA,0,105,23,"1",202,2020,15,"12/17/2020","20:20:00","LV","LAC",0,"6-5",215,"1995-01-23","Auburn","K","Daniel Carlson"
